topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T37_N1,paper,Tackling data and model drift in AI: Strategies for maintaining accuracy during ML model inference,https://doi.org/10.30574/ijsra.2023.10.2.0855,10.30574/ijsra.2023.10.2.0855,2023,International Journal of Science and Research Archive,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Tackling data and model drift in AI: Strategies for maintaining accuracy during ML model inference' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Understanding Model Drift and Its Impact on Health Care Policy.,https://doi.org/10.1001/jamahealthforum.2025.2724,10.1001/jamahealthforum.2025.2724,2025,JAMA Health Forum,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Understanding Model Drift and Its Impact on Health Care Policy.' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Susceptibility of AutoML mortality prediction algorithms to model drift caused by the COVID pandemic,https://doi.org/10.1186/s12911-024-02428-z,10.1186/s12911-024-02428-z,2024,BMC Medical Informatics and Decision Making,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Susceptibility of AutoML mortality prediction algorithms to model drift caused by the COVID pandemic' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Explainable Artificial Intelligence-Based Model Drift Detection Applicable to Unsupervised Environments,https://doi.org/10.32604/cmc.2023.040235,10.32604/cmc.2023.040235,2023,"Computers, Materials &amp; Continua",paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Explainable Artificial Intelligence-Based Model Drift Detection Applicable to Unsupervised Environme' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Joint Prediction of SOH and RUL for Lithium Batteries Considering Capacity Self Recovery and Model Drift,https://doi.org/10.1109/JIOT.2025.3550270,10.1109/JIOT.2025.3550270,2025,IEEE Internet of Things Journal,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Joint Prediction of SOH and RUL for Lithium Batteries Considering Capacity Self Recovery and Model D' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Data Quality Aware Approaches for Addressing Model Drift of Semantic Segmentation Models,https://doi.org/10.48550/arXiv.2402.07258,10.48550/arXiv.2402.07258,2024,VISIGRAPP : VISAPP,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Data Quality Aware Approaches for Addressing Model Drift of Semantic Segmentation Models' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Dual Self-Attention is What You Need for Model Drift Detection in 6G Networks,https://doi.org/10.1109/TMLCN.2025.3576727,10.1109/TMLCN.2025.3576727,2025,IEEE Transactions on Machine Learning in Communications and Networking,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Dual Self-Attention is What You Need for Model Drift Detection in 6G Networks' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Model Drift in Deployed Machine Learning Models for Predicting Learning Success,https://doi.org/10.3390/computers14090351,10.3390/computers14090351,2025,De Computis,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Model Drift in Deployed Machine Learning Models for Predicting Learning Success' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Model Drift-Adaptive Resource Reservation in ISAC Networks: A Digital Twin-Based Approach,https://doi.org/10.1109/ICCC62479.2024.10681925,10.1109/ICCC62479.2024.10681925,2024,2024 IEEE/CIC International Conference on Communications in China (ICCC),paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Model Drift-Adaptive Resource Reservation in ISAC Networks: A Digital Twin-Based Approach' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Interpretable Model Drift Detection,https://doi.org/10.1145/3632410.3632434,10.1145/3632410.3632434,2024,COMAD/CODS,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Interpretable Model Drift Detection' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Effects of Model Drift on Ship Detection Models,https://doi.org/10.5220/0012443600003660,10.5220/0012443600003660,2024,VISIGRAPP : VISAPP,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Effects of Model Drift on Ship Detection Models' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,paper,Quantifying Model Drift in Machine Learning for Estimating Wireless Link Quality,https://doi.org/10.1109/MeditCom64437.2025.11104484,10.1109/MeditCom64437.2025.11104484,2025,International Mediterranean Conference on Communications and Networking,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Quantifying Model Drift in Machine Learning for Estimating Wireless Link Quality' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:model drift.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T37_N1,huggingface,rubanza/uganda-clinical-guidelines,https://huggingface.co/datasets/rubanza/uganda-clinical-guidelines,,,HuggingFace,dataset,PARTIAL_OVERLAP,,60,HuggingFace dataset/space 'rubanza/uganda-clinical-guidelines' (60 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,ClarusC64/clinical-guideline-strength-correspondence-v0.1,https://huggingface.co/datasets/ClarusC64/clinical-guideline-strength-correspondence-v0.1,,,HuggingFace,dataset,PARTIAL_OVERLAP,,24,HuggingFace dataset/space 'ClarusC64/clinical-guideline-strength-correspondence-v0.1' (24 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,chisomrutherford/nigeria-clinical-guidelines-dataset,https://huggingface.co/datasets/chisomrutherford/nigeria-clinical-guidelines-dataset,,,HuggingFace,dataset,PARTIAL_OVERLAP,,81,HuggingFace dataset/space 'chisomrutherford/nigeria-clinical-guidelines-dataset' (81 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,Khyatimirani/pcos-clinical-guideline-101,https://huggingface.co/datasets/Khyatimirani/pcos-clinical-guideline-101,,,HuggingFace,dataset,PARTIAL_OVERLAP,,52,HuggingFace dataset/space 'Khyatimirani/pcos-clinical-guideline-101' (52 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,Khyatimirani/peri-menopause-clinical-guideline,https://huggingface.co/datasets/Khyatimirani/peri-menopause-clinical-guideline,,,HuggingFace,dataset,PARTIAL_OVERLAP,,32,HuggingFace dataset/space 'Khyatimirani/peri-menopause-clinical-guideline' (32 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,Khyatimirani/pcos-lean-clinical-guideline,https://huggingface.co/datasets/Khyatimirani/pcos-lean-clinical-guideline,,,HuggingFace,dataset,PARTIAL_OVERLAP,,22,HuggingFace dataset/space 'Khyatimirani/pcos-lean-clinical-guideline' (22 downloads) matched 'clinical guideline' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T37_N1,huggingface,ClarusC64/clinical-team-mental-model-drift-detection-v0.1,https://huggingface.co/datasets/ClarusC64/clinical-team-mental-model-drift-detection-v0.1,,,HuggingFace,dataset,PARTIAL_OVERLAP,,20,HuggingFace dataset/space 'ClarusC64/clinical-team-mental-model-drift-detection-v0.1' (20 downloads) matched 'model drift' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical-guideline consistency across LLM versions over time — noise-pruned'. Narrowing note: removed noisy secondaries=['longitudinal evaluation']; added to negatives. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
