topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T25,paper,HAD: HAllucination Detection Language Models Based on a Comprehensive Hallucination Taxonomy,https://doi.org/10.48550/arXiv.2510.19318,10.48550/arXiv.2510.19318,2025,arXiv.org,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'HAD: HAllucination Detection Language Models Based on a Comprehensive Hallucination Taxonomy' contributes a 'survey' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:hallucination taxonomy.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,From Prerequisites to Predictions: Validating a Geometric Hallucination Taxonomy Through Controlled Induction,https://doi.org/10.48550/arXiv.2603.00307,10.48550/arXiv.2603.00307,2026,arXiv.org,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'From Prerequisites to Predictions: Validating a Geometric Hallucination Taxonomy Through Controlled ' contributes a 'survey' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:hallucination taxonomy.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,"faithfulness, n.",https://doi.org/10.1093/oed/1055996628,10.1093/oed/1055996628,2023,Oxford English Dictionary,paper,ADJACENT,0.25,,"Relevance 0.25: paper titled 'faithfulness, n.' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.",Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,God's Faithfulness and Dementia: Christian Theology in Context,https://doi.org/10.4324/9781003434030-7,10.4324/9781003434030-7,2023,Still Waters Run Deep,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'God's Faithfulness and Dementia: Christian Theology in Context' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,FAITHFULNESS,https://doi.org/10.2307/jj.26622536.7,10.2307/jj.26622536.7,2025,Love's Virtues,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'FAITHFULNESS' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,Faithfulness to Faithfulness: The Compass of Spiritual Reading in the Letters of Saint Paul,https://doi.org/10.57106/scientia.v13i1.176,10.57106/scientia.v13i1.176,2024,Scientia - The International Journal on the Liberal Arts,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Faithfulness to Faithfulness: The Compass of Spiritual Reading in the Letters of Saint Paul' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,The Faithfulness of Pluralism,https://doi.org/10.2307/j.ctv2xkjp3k,10.2307/j.ctv2xkjp3k,2023,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'The Faithfulness of Pluralism' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,FACET: Measuring Attribution Faithfulness in Multi-Factor LLM Reasoning,https://doi.org/10.2139/ssrn.6564479,10.2139/ssrn.6564479,2026,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'FACET: Measuring Attribution Faithfulness in Multi-Factor LLM Reasoning' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,God’s faithfulness has never failed,https://doi.org/10.5040/9781350401259.0021,10.5040/9781350401259.0021,2025,Christians in the City of Lagos,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'God’s faithfulness has never failed' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,”Faithfulness Itself“,https://doi.org/10.14325/mississippi/9781496837981.003.0004,10.14325/mississippi/9781496837981.003.0004,2022,Little Women at 150,paper,ADJACENT,0.25,,Relevance 0.25: paper titled '”Faithfulness Itself“' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,Post Truth? Facts and Faithfulness,https://doi.org/10.51644/iesk5852,10.51644/iesk5852,2024,Consensus,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Post Truth? Facts and Faithfulness' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,The Faithfulness of Jesus (12:1–13),https://doi.org/10.5040/9780567696052.ch-019,10.5040/9780567696052.ch-019,2025,Hebrews A Social Identity Commentary,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'The Faithfulness of Jesus (12:1–13)' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,Input Prevocalic Faithfulness and Opacity,https://doi.org/10.1162/ling.a.56,10.1162/ling.a.56,2025,Linguistic Inquiry,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Input Prevocalic Faithfulness and Opacity' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,The Faithfulness of Self-Realisation,https://doi.org/10.4324/9781003670049,10.4324/9781003670049,2026,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'The Faithfulness of Self-Realisation' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,paper,God’s Faithfulness (6:9–20),https://doi.org/10.5040/9780567696052.ch-012,10.5040/9780567696052.ch-012,2025,Hebrews A Social Identity Commentary,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'God’s Faithfulness (6:9–20)' contributes a 'paper' matching target artifact 'taxonomy+paper'. Matched keywords: kw:title:faithfulness.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T25,github,Alibaba-NLP/OmniSearch,https://github.com/Alibaba-NLP/OmniSearch,,,GitHub,benchmark,DIRECT_OVERLAP,,423,GitHub repo 'Alibaba-NLP/OmniSearch' (423 stars) provides an implementation of 'retrieval augmented generation'. Description: repo for benchmarking multimodal retrieval augmented generation with dynamic vqa dataset and self-adaptive planning agen.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T25,github,qinchuanhui/UDA-Benchmark,https://github.com/qinchuanhui/UDA-Benchmark,,,GitHub,tool,PARTIAL_OVERLAP,,43,GitHub repo 'qinchuanhui/UDA-Benchmark' (43 stars) provides an implementation of 'retrieval augmented generation'. Description: [neurips'24] uda: a benchmark suite for retrieval augmented generation in real-world document analysis.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,github,Denis2054/RAG-Driven-Generative-AI,https://github.com/Denis2054/RAG-Driven-Generative-AI,,,GitHub,tool,DIRECT_OVERLAP,,601,"GitHub repo 'Denis2054/RAG-Driven-Generative-AI' (601 stars) provides an implementation of 'retrieval augmented generation'. Description: this repository provides programs to build retrieval augmented generation (rag) code for generative ai with llamaindex, .",Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T25,github,TonicAI/tonic_validate,https://github.com/TonicAI/tonic_validate,,,GitHub,tool,PARTIAL_OVERLAP,,325,GitHub repo 'TonicAI/tonic_validate' (325 stars) provides an implementation of 'retrieval augmented generation'. Description: metrics to evaluate the quality of responses of your retrieval augmented generation (rag) applications..,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,github,neulab/ragged,https://github.com/neulab/ragged,,,GitHub,tool,PARTIAL_OVERLAP,,61,GitHub repo 'neulab/ragged' (61 stars) provides an implementation of 'retrieval augmented generation'. Description: retrieval augmented generation generalized evaluation dataset.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,huggingface,mtc/cleaned_xsum-faith-test-set-with-faithfulness-annotation,https://huggingface.co/datasets/mtc/cleaned_xsum-faith-test-set-with-faithfulness-annotation,,,HuggingFace,dataset,PARTIAL_OVERLAP,,23,HuggingFace dataset/space 'mtc/cleaned_xsum-faith-test-set-with-faithfulness-annotation' (23 downloads) matched 'faithfulness' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,huggingface,mtc/faithfulness_benchmark_sanity_check_factcc,https://huggingface.co/datasets/mtc/faithfulness_benchmark_sanity_check_factcc,,,HuggingFace,dataset,PARTIAL_OVERLAP,,40,HuggingFace dataset/space 'mtc/faithfulness_benchmark_sanity_check_factcc' (40 downloads) matched 'faithfulness' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,huggingface,mtc/faithfulness_benchmark_sanity_check_xsum_faith,https://huggingface.co/datasets/mtc/faithfulness_benchmark_sanity_check_xsum_faith,,,HuggingFace,dataset,PARTIAL_OVERLAP,,34,HuggingFace dataset/space 'mtc/faithfulness_benchmark_sanity_check_xsum_faith' (34 downloads) matched 'faithfulness' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,huggingface,mtc/absinth_german_faithfulness_detection_dataset,https://huggingface.co/datasets/mtc/absinth_german_faithfulness_detection_dataset,,,HuggingFace,dataset,PARTIAL_OVERLAP,,43,HuggingFace dataset/space 'mtc/absinth_german_faithfulness_detection_dataset' (43 downloads) matched 'faithfulness' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T25,huggingface,mtc/span_absinth_german_faithfulness_detection_dataset,https://huggingface.co/datasets/mtc/span_absinth_german_faithfulness_detection_dataset,,,HuggingFace,dataset,PARTIAL_OVERLAP,,26,HuggingFace dataset/space 'mtc/span_absinth_german_faithfulness_detection_dataset' (26 downloads) matched 'faithfulness' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Hallucination taxonomy: RAG vs no-RAG'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
